x,u_m,u_mm,M,,,,,
3.655,-5.65E-05,-0.056463458,25.12845833,,,,,
3.656,-5.64E-05,-0.056392558,25.16501333,,,,,
3.657,-5.63E-05,-0.056321682,25.20157833,,,,,
3.658,-5.63E-05,-0.056250832,25.23815333,,,,,
3.659,-5.62E-05,-0.056180008,25.27473833,,,,,
3.66,-5.61E-05,-0.056109208,25.31133333,,,,,
3.661,-5.60E-05,-0.056038434,25.34793833,,,,,
3.662,-5.60E-05,-0.055967685,25.38455333,,,,,
3.663,-5.59E-05,-0.055896962,25.42117833,,,,,
3.664,-5.58E-05,-0.055826264,25.45781333,,,,,
3.665,-5.58E-05,-0.055755591,25.49445833,,,,,
3.666,-5.57E-05,-0.055684944,25.53111333,,,,,
3.667,-5.56E-05,-0.055614322,25.56777833,,,,,
3.668,-5.55E-05,-0.055543726,25.60445333,,,,,
3.669,-5.55E-05,-0.055473156,25.64113833,,,,,
3.67,-5.54E-05,-0.055402611,25.67783333,,,,,
3.671,-5.53E-05,-0.055332092,25.71453833,,,,,
3.672,-5.53E-05,-0.055261599,25.75125333,,,,,
3.673,-5.52E-05,-0.055191131,25.78797833,,,,,
3.674,-5.51E-05,-0.05512069,25.82471333,,,,,
3.675,-5.51E-05,-0.055050274,25.86145833,,,,,
3.676,-5.50E-05,-0.054979883,25.89821333,,,,,
3.677,-5.49E-05,-0.054909519,25.93497833,,,,,
3.678,-5.48E-05,-0.054839181,25.97175333,,,,,
3.679,-5.48E-05,-0.054768869,26.00853833,,,,,
3.68,-5.47E-05,-0.054698582,26.04533333,,,,,
3.681,-5.46E-05,-0.054628322,26.08213833,,,,,
3.682,-5.46E-05,-0.054558088,26.11895333,,,,,
3.683,-5.45E-05,-0.05448788,26.15577833,,,,,
3.684,-5.44E-05,-0.054417698,26.19261333,,,,,
3.685,-5.43E-05,-0.054347542,26.22945833,,,,,
3.686,-5.43E-05,-0.054277413,26.26631333,,,,,
3.687,-5.42E-05,-0.05420731,26.30317833,,,,,
3.688,-5.41E-05,-0.054137233,26.34005333,,,,,
3.689,-5.41E-05,-0.054067182,26.37693833,,,,,
3.69,-5.40E-05,-0.053997158,26.41383333,,,,,
3.691,-5.39E-05,-0.05392716,26.45073833,,,,,
3.692,-5.39E-05,-0.053857189,26.48765333,,,,,
3.693,-5.38E-05,-0.053787244,26.52457833,,,,,
3.694,-5.37E-05,-0.053717326,26.56151333,,,,,
3.695,-5.36E-05,-0.053647434,26.59845833,,,,,
3.696,-5.36E-05,-0.053577569,26.63541333,,,,,
3.697,-5.35E-05,-0.05350773,26.67237833,,,,,
3.698,-5.34E-05,-0.053437919,26.70935333,,,,,
3.699,-5.34E-05,-0.053368133,26.74633833,,,,,
3.7,-5.33E-05,-0.053298375,26.78333333,,,,,
3.701,-5.32E-05,-0.053228643,26.82033833,,,,,
3.702,-5.32E-05,-0.053158939,26.85735333,,,,,
3.703,-5.31E-05,-0.053089261,26.89437833,,,,,
3.704,-5.30E-05,-0.05301961,26.93141333,,,,,
3.705,-5.30E-05,-0.052949986,26.96845833,,,,,
3.706,-5.29E-05,-0.052880388,27.00551333,,,,,
3.707,-5.28E-05,-0.052810818,27.04257833,,,,,
3.708,-5.27E-05,-0.052741275,27.07965333,,,,,
3.709,-5.27E-05,-0.052671759,27.11673833,,,,,
3.71,-5.26E-05,-0.05260227,27.15383333,,,,,
3.711,-5.25E-05,-0.052532809,27.19093833,,,,,
3.712,-5.25E-05,-0.052463374,27.22805333,,,,,
3.713,-5.24E-05,-0.052393967,27.26517833,,,,,
3.714,-5.23E-05,-0.052324587,27.30231333,,,,,
3.715,-5.23E-05,-0.052255234,27.33945833,,,,,
3.716,-5.22E-05,-0.052185909,27.37661333,,,,,
3.717,-5.21E-05,-0.052116611,27.41377833,,,,,
3.718,-5.20E-05,-0.05204734,27.45095333,,,,,
3.719,-5.20E-05,-0.051978097,27.48813833,,,,,
3.72,-5.19E-05,-0.051908881,27.52533333,,,,,
3.721,-5.18E-05,-0.051839693,27.56253833,,,,,
3.722,-5.18E-05,-0.051770532,27.59975333,,,,,
3.723,-5.17E-05,-0.051701399,27.63697833,,,,,
3.724,-5.16E-05,-0.051632294,27.67421333,,,,,
3.725,-5.16E-05,-0.051563216,27.71145833,,,,,
3.726,-5.15E-05,-0.051494166,27.74871333,,,,,
3.727,-5.14E-05,-0.051425144,27.78597833,,,,,
3.728,-5.14E-05,-0.05135615,27.82325333,,,,,
3.729,-5.13E-05,-0.051287183,27.86053833,,,,,
3.73,-5.12E-05,-0.051218244,27.89783333,,,,,
3.731,-5.11E-05,-0.051149333,27.93513833,,,,,
3.732,-5.11E-05,-0.051080451,27.97245333,,,,,
3.733,-5.10E-05,-0.051011596,28.00977833,,,,,
3.734,-5.09E-05,-0.050942769,28.04711333,,,,,
3.735,-5.09E-05,-0.05087397,28.08445833,,,,,
3.736,-5.08E-05,-0.050805199,28.12181333,,,,,
3.737,-5.07E-05,-0.050736456,28.15917833,,,,,
3.738,-5.07E-05,-0.050667742,28.19655333,,,,,
3.739,-5.06E-05,-0.050599055,28.23393833,,,,,
3.74,-5.05E-05,-0.050530397,28.27133333,,,,,
3.741,-5.05E-05,-0.050461768,28.30873833,,,,,
3.742,-5.04E-05,-0.050393166,28.34615333,,,,,
3.743,-5.03E-05,-0.050324593,28.38357833,,,,,
3.744,-5.03E-05,-0.050256048,28.42101333,,,,,
3.745,-5.02E-05,-0.050187532,28.45845833,,,,,
3.746,-5.01E-05,-0.050119044,28.49591333,,,,,
3.747,-5.01E-05,-0.050050584,28.53337833,,,,,
3.748,-5.00E-05,-0.049982154,28.57085333,,,,,
3.749,-4.99E-05,-0.049913751,28.60833833,,,,,
3.75,-4.98E-05,-0.049845378,28.64583333,,,,,
3.751,-4.98E-05,-0.049777033,28.68333833,,,,,
3.752,-4.97E-05,-0.049708716,28.72085333,,,,,
3.753,-4.96E-05,-0.049640429,28.75837833,,,,,
3.754,-4.96E-05,-0.04957217,28.79591333,,,,,
3.755,-4.95E-05,-0.04950394,28.83345833,,,,,
3.756,-4.94E-05,-0.049435738,28.87101333,,,,,
3.757,-4.94E-05,-0.049367566,28.90857833,,,,,
3.758,-4.93E-05,-0.049299422,28.94615333,,,,,
3.759,-4.92E-05,-0.049231308,28.98373833,,,,,
3.76,-4.92E-05,-0.049163222,29.02133333,,,,,
3.761,-4.91E-05,-0.049095166,29.05893833,,,,,
3.762,-4.90E-05,-0.049027138,29.09655333,,,,,
3.763,-4.90E-05,-0.04895914,29.13417833,,,,,
3.764,-4.89E-05,-0.048891171,29.17181333,,,,,
3.765,-4.88E-05,-0.048823231,29.20945833,,,,,
3.766,-4.88E-05,-0.04875532,29.24711333,,,,,
3.767,-4.87E-05,-0.048687438,29.28477833,,,,,
3.768,-4.86E-05,-0.048619586,29.32245333,,,,,
3.769,-4.86E-05,-0.048551763,29.36013833,,,,,
3.77,-4.85E-05,-0.048483969,29.39783333,,,,,
3.771,-4.84E-05,-0.048416205,29.43553833,,,,,
3.772,-4.83E-05,-0.04834847,29.47325333,,,,,
3.773,-4.83E-05,-0.048280765,29.51097833,,,,,
3.774,-4.82E-05,-0.048213089,29.54871333,,,,,
3.775,-4.81E-05,-0.048145443,29.58645833,,,,,
3.776,-4.81E-05,-0.048077826,29.62421333,,,,,
3.777,-4.80E-05,-0.048010239,29.66197833,,,,,
3.778,-4.79E-05,-0.047942682,29.69975333,,,,,
3.779,-4.79E-05,-0.047875154,29.73753833,,,,,
3.78,-4.78E-05,-0.047807656,29.77533333,,,,,
3.781,-4.77E-05,-0.047740188,29.81313833,,,,,
3.782,-4.77E-05,-0.04767275,29.85095333,,,,,
3.783,-4.76E-05,-0.047605341,29.88877833,,,,,
3.784,-4.75E-05,-0.047537962,29.92661333,,,,,
3.785,-4.75E-05,-0.047470614,29.96445833,,,,,
3.786,-4.74E-05,-0.047403295,30.00231333,,,,,
3.787,-4.73E-05,-0.047336006,30.04017833,,,,,
3.788,-4.73E-05,-0.047268747,30.07805333,,,,,
3.789,-4.72E-05,-0.047201519,30.11593833,,,,,
3.79,-4.71E-05,-0.04713432,30.15383333,,,,,
3.791,-4.71E-05,-0.047067152,30.19173833,,,,,
3.792,-4.70E-05,-0.047000014,30.22965333,,,,,
3.793,-4.69E-05,-0.046932906,30.26757833,,,,,
3.794,-4.69E-05,-0.046865828,30.30551333,,,,,
3.795,-4.68E-05,-0.046798781,30.34345833,,,,,
3.796,-4.67E-05,-0.046731764,30.38141333,,,,,
3.797,-4.67E-05,-0.046664777,30.41937833,,,,,
3.798,-4.66E-05,-0.046597821,30.45735333,,,,,
3.799,-4.65E-05,-0.046530895,30.49533833,,,,,
3.8,-0.000046464,-0.046464,30.53333333,,,,,
3.801,-4.64E-05,-0.046397135,30.57133833,,,,,
3.802,-4.63E-05,-0.046330301,30.60935333,,,,,
3.803,-4.63E-05,-0.046263498,30.64737833,,,,,
3.804,-4.62E-05,-0.046196725,30.68541333,,,,,
3.805,-4.61E-05,-0.046129982,30.72345833,,,,,
3.806,-4.61E-05,-0.046063271,30.76151333,,,,,
3.807,-4.60E-05,-0.04599659,30.79957833,,,,,
3.808,-4.59E-05,-0.04592994,30.83765333,,,,,
3.809,-4.59E-05,-0.045863321,30.87573833,,,,,
3.81,-4.58E-05,-0.045796733,30.91383333,,,,,
3.811,-4.57E-05,-0.045730176,30.95193833,,,,,
3.812,-4.57E-05,-0.045663649,30.99005333,,,,,
3.813,-4.56E-05,-0.045597154,31.02817833,,,,,
3.814,-4.55E-05,-0.04553069,31.06631333,,,,,
3.815,-4.55E-05,-0.045464256,31.10445833,,,,,
3.816,-4.54E-05,-0.045397854,31.14261333,,,,,
3.817,-4.53E-05,-0.045331483,31.18077833,,,,,
3.818,-4.53E-05,-0.045265143,31.21895333,,,,,
3.819,-4.52E-05,-0.045198835,31.25713833,,,,,
3.82,-4.51E-05,-0.045132557,31.29533333,,,,,
3.821,-4.51E-05,-0.045066311,31.33353833,,,,,
3.822,-4.50E-05,-0.045000097,31.37175333,,,,,
3.823,-4.49E-05,-0.044933913,31.40997833,,,,,
3.824,-4.49E-05,-0.044867761,31.44821333,,,,,
3.825,-4.48E-05,-0.044801641,31.48645833,,,,,
3.826,-4.47E-05,-0.044735552,31.52471333,,,,,
3.827,-4.47E-05,-0.044669494,31.56297833,,,,,
3.828,-4.46E-05,-0.044603468,31.60125333,,,,,
3.829,-4.45E-05,-0.044537474,31.63953833,,,,,
3.83,-4.45E-05,-0.044471511,31.67783333,,,,,
3.831,-4.44E-05,-0.04440558,31.71613833,,,,,
3.832,-4.43E-05,-0.044339681,31.75445333,,,,,
3.833,-4.43E-05,-0.044273813,31.79277833,,,,,
3.834,-4.42E-05,-0.044207978,31.83111333,,,,,
3.835,-4.41E-05,-0.044142174,31.86945833,,,,,
3.836,-4.41E-05,-0.044076402,31.90781333,,,,,
3.837,-4.40E-05,-0.044010662,31.94617833,,,,,
3.838,-4.39E-05,-0.043944953,31.98455333,,,,,
3.839,-4.39E-05,-0.043879277,32.02293833,,,,,
3.84,-4.38E-05,-0.043813633,32.06133333,,,,,
3.841,-4.37E-05,-0.043748021,32.09973833,,,,,
3.842,-4.37E-05,-0.043682441,32.13815333,,,,,
3.843,-4.36E-05,-0.043616893,32.17657833,,,,,
3.844,-4.36E-05,-0.043551377,32.21501333,,,,,
3.845,-4.35E-05,-0.043485894,32.25345833,,,,,
3.846,-4.34E-05,-0.043420443,32.29191333,,,,,
3.847,-4.34E-05,-0.043355024,32.33037833,,,,,
3.848,-4.33E-05,-0.043289637,32.36885333,,,,,
3.849,-4.32E-05,-0.043224283,32.40733833,,,,,
3.85,-4.32E-05,-0.043158961,32.44583333,,,,,
3.851,-4.31E-05,-0.043093672,32.48433833,,,,,
3.852,-4.30E-05,-0.043028415,32.52285333,,,,,
3.853,-4.30E-05,-0.04296319,32.56137833,,,,,
3.854,-4.29E-05,-0.042897998,32.59991333,,,,,
3.855,-4.28E-05,-0.042832839,32.63845833,,,,,
3.856,-4.28E-05,-0.042767713,32.67701333,,,,,
3.857,-4.27E-05,-0.042702619,32.71557833,,,,,
3.858,-4.26E-05,-0.042637557,32.75415333,,,,,
3.859,-4.26E-05,-0.042572529,32.79273833,,,,,
3.86,-4.25E-05,-0.042507533,32.83133333,,,,,
3.861,-4.24E-05,-0.042442571,32.86993833,,,,,
3.862,-4.24E-05,-0.042377641,32.90855333,,,,,
3.863,-4.23E-05,-0.042312744,32.94717833,,,,,
3.864,-4.22E-05,-0.04224788,32.98581333,,,,,
3.865,-4.22E-05,-0.042183048,33.02445833,,,,,
3.866,-4.21E-05,-0.04211825,33.06311333,,,,,
3.867,-4.21E-05,-0.042053485,33.10177833,,,,,
3.868,-4.20E-05,-0.041988753,33.14045333,,,,,
3.869,-4.19E-05,-0.041924055,33.17913833,,,,,
3.87,-4.19E-05,-0.041859389,33.21783333,,,,,
3.871,-4.18E-05,-0.041794757,33.25653833,,,,,
3.872,-4.17E-05,-0.041730158,33.29525333,,,,,
3.873,-4.17E-05,-0.041665592,33.33397833,,,,,
3.874,-4.16E-05,-0.041601059,33.37271333,,,,,
3.875,-4.15E-05,-0.04153656,33.41145833,,,,,
3.876,-4.15E-05,-0.041472094,33.45021333,,,,,
3.877,-4.14E-05,-0.041407662,33.48897833,,,,,
3.878,-4.13E-05,-0.041343263,33.52775333,,,,,
3.879,-4.13E-05,-0.041278898,33.56653833,,,,,
3.88,-4.12E-05,-0.041214566,33.60533333,,,,,
3.881,-4.12E-05,-0.041150268,33.64413833,,,,,
3.882,-4.11E-05,-0.041086004,33.68295333,,,,,
3.883,-4.10E-05,-0.041021773,33.72177833,,,,,
3.884,-4.10E-05,-0.040957576,33.76061333,,,,,
3.885,-4.09E-05,-0.040893413,33.79945833,,,,,
3.886,-4.08E-05,-0.040829283,33.83831333,,,,,
3.887,-4.08E-05,-0.040765188,33.87717833,,,,,
3.888,-4.07E-05,-0.040701126,33.91605333,,,,,
3.889,-4.06E-05,-0.040637098,33.95493833,,,,,
3.89,-4.06E-05,-0.040573104,33.99383333,,,,,
3.891,-4.05E-05,-0.040509144,34.03273833,,,,,
3.892,-4.04E-05,-0.040445219,34.07165333,,,,,
3.893,-4.04E-05,-0.040381327,34.11057833,,,,,
3.894,-4.03E-05,-0.040317469,34.14951333,,,,,
3.895,-4.03E-05,-0.040253646,34.18845833,,,,,
3.896,-4.02E-05,-0.040189856,34.22741333,,,,,
3.897,-4.01E-05,-0.040126101,34.26637833,,,,,
3.898,-4.01E-05,-0.04006238,34.30535333,,,,,
3.899,-4.00E-05,-0.039998694,34.34433833,,,,,
3.9,-3.99E-05,-0.039935042,34.38333333,,,,,
3.901,-3.99E-05,-0.039871424,34.42233833,,,,,
3.902,-3.98E-05,-0.03980784,34.46135333,,,,,
3.903,-3.97E-05,-0.039744292,34.50037833,,,,,
3.904,-3.97E-05,-0.039680777,34.53941333,,,,,
3.905,-3.96E-05,-0.039617297,34.57845833,,,,,
3.906,-3.96E-05,-0.039553852,34.61751333,,,,,
3.907,-3.95E-05,-0.039490441,34.65657833,,,,,
3.908,-3.94E-05,-0.039427065,34.69565333,,,,,
3.909,-3.94E-05,-0.039363724,34.73473833,,,,,
3.91,-3.93E-05,-0.039300417,34.77383333,,,,,
3.911,-3.92E-05,-0.039237146,34.81293833,,,,,
3.912,-3.92E-05,-0.039173909,34.85205333,,,,,
3.913,-3.91E-05,-0.039110706,34.89117833,,,,,
3.914,-3.90E-05,-0.039047539,34.93031333,,,,,
3.915,-3.90E-05,-0.038984407,34.96945833,,,,,
3.916,-3.89E-05,-0.038921309,35.00861333,,,,,
3.917,-3.89E-05,-0.038858247,35.04777833,,,,,
3.918,-3.88E-05,-0.03879522,35.08695333,,,,,
3.919,-3.87E-05,-0.038732227,35.12613833,,,,,
3.92,-3.87E-05,-0.03866927,35.16533333,,,,,
3.921,-3.86E-05,-0.038606348,35.20453833,,,,,
3.922,-3.85E-05,-0.038543462,35.24375333,,,,,
3.923,-3.85E-05,-0.03848061,35.28297833,,,,,
3.924,-3.84E-05,-0.038417794,35.32221333,,,,,
3.925,-3.84E-05,-0.038355013,35.36145833,,,,,
3.926,-3.83E-05,-0.038292268,35.40071333,,,,,
3.927,-3.82E-05,-0.038229558,35.43997833,,,,,
3.928,-3.82E-05,-0.038166883,35.47925333,,,,,
3.929,-3.81E-05,-0.038104244,35.51853833,,,,,
3.93,-3.80E-05,-0.03804164,35.55783333,,,,,
3.931,-3.80E-05,-0.037979072,35.59713833,,,,,
3.932,-3.79E-05,-0.037916539,35.63645333,,,,,
3.933,-3.79E-05,-0.037854042,35.67577833,,,,,
3.934,-3.78E-05,-0.037791581,35.71511333,,,,,
3.935,-3.77E-05,-0.037729156,35.75445833,,,,,
3.936,-3.77E-05,-0.037666766,35.79381333,,,,,
3.937,-3.76E-05,-0.037604412,35.83317833,,,,,
3.938,-3.75E-05,-0.037542094,35.87255333,,,,,
3.939,-3.75E-05,-0.037479812,35.91193833,,,,,
3.94,-3.74E-05,-0.037417565,35.95133333,,,,,
3.941,-3.74E-05,-0.037355355,35.99073833,,,,,
3.942,-3.73E-05,-0.037293181,36.03015333,,,,,
3.943,-3.72E-05,-0.037231042,36.06957833,,,,,
3.944,-3.72E-05,-0.03716894,36.10901333,,,,,
3.945,-3.71E-05,-0.037106874,36.14845833,,,,,
3.946,-3.70E-05,-0.037044844,36.18791333,,,,,
3.947,-3.70E-05,-0.03698285,36.22737833,,,,,
3.948,-3.69E-05,-0.036920892,36.26685333,,,,,
3.949,-3.69E-05,-0.036858971,36.30633833,,,,,
3.95,-3.68E-05,-0.036797086,36.34583333,,,,,
3.951,-3.67E-05,-0.036735237,36.38533833,,,,,
3.952,-3.67E-05,-0.036673425,36.42485333,,,,,
3.953,-3.66E-05,-0.036611649,36.46437833,,,,,
3.954,-3.65E-05,-0.03654991,36.50391333,,,,,
3.955,-3.65E-05,-0.036488207,36.54345833,,,,,
3.956,-3.64E-05,-0.03642654,36.58301333,,,,,
3.957,-3.64E-05,-0.036364911,36.62257833,,,,,
3.958,-3.63E-05,-0.036303317,36.66215333,,,,,
3.959,-3.62E-05,-0.036241761,36.70173833,,,,,
3.96,-3.62E-05,-0.036180241,36.74133333,,,,,
3.961,-3.61E-05,-0.036118758,36.78093833,,,,,
3.962,-3.61E-05,-0.036057312,36.82055333,,,,,
3.963,-3.60E-05,-0.035995902,36.86017833,,,,,
3.964,-3.59E-05,-0.03593453,36.89981333,,,,,
3.965,-3.59E-05,-0.035873194,36.93945833,,,,,
3.966,-3.58E-05,-0.035811895,36.97911333,,,,,
3.967,-3.58E-05,-0.035750633,37.01877833,,,,,
3.968,-3.57E-05,-0.035689409,37.05845333,,,,,
3.969,-3.56E-05,-0.035628221,37.09813833,,,,,
3.97,-3.56E-05,-0.03556707,37.13783333,,,,,
3.971,-3.55E-05,-0.035505957,37.17753833,,,,,
3.972,-3.54E-05,-0.035444881,37.21725333,,,,,
3.973,-3.54E-05,-0.035383842,37.25697833,,,,,
3.974,-3.53E-05,-0.03532284,37.29671333,,,,,
3.975,-3.53E-05,-0.035261875,37.33645833,,,,,
3.976,-3.52E-05,-0.035200948,37.37621333,,,,,
3.977,-3.51E-05,-0.035140058,37.41597833,,,,,
3.978,-3.51E-05,-0.035079206,37.45575333,,,,,
3.979,-3.50E-05,-0.035018391,37.49553833,,,,,
3.98,-3.50E-05,-0.034957613,37.53533333,,,,,
3.981,-3.49E-05,-0.034896873,37.57513833,,,,,
3.982,-3.48E-05,-0.034836171,37.61495333,,,,,
3.983,-3.48E-05,-0.034775506,37.65477833,,,,,
3.984,-3.47E-05,-0.034714879,37.69461333,,,,,
3.985,-3.47E-05,-0.03465429,37.73445833,,,,,
3.986,-3.46E-05,-0.034593738,37.77431333,,,,,
3.987,-3.45E-05,-0.034533225,37.81417833,,,,,
3.988,-3.45E-05,-0.034472748,37.85405333,,,,,
3.989,-3.44E-05,-0.03441231,37.89393833,,,,,
3.99,-3.44E-05,-0.03435191,37.93383333,,,,,
3.991,-3.43E-05,-0.034291548,37.97373833,,,,,
3.992,-3.42E-05,-0.034231223,38.01365333,,,,,
3.993,-3.42E-05,-0.034170937,38.05357833,,,,,
3.994,-3.41E-05,-0.034110689,38.09351333,,,,,
3.995,-3.41E-05,-0.034050478,38.13345833,,,,,
3.996,-3.40E-05,-0.033990306,38.17341333,,,,,
3.997,-3.39E-05,-0.033930172,38.21337833,,,,,
3.998,-3.39E-05,-0.033870077,38.25335333,,,,,
3.999,-3.38E-05,-0.033810019,38.29333833,,,,,
4,-0.00003375,-0.03375,38.33333333,,,,,
4.001,-3.37E-05,-0.033690019,38.37333833,,,,,
4.002,-3.36E-05,-0.033630077,38.41335333,,,,,
4.003,-3.36E-05,-0.033570173,38.45337833,,,,,
4.004,-3.35E-05,-0.033510307,38.49341333,,,,,
4.005,-3.35E-05,-0.03345048,38.53345833,,,,,
4.006,-3.34E-05,-0.033390691,38.57351333,,,,,
4.007,-3.33E-05,-0.033330941,38.61357833,,,,,
4.008,-3.33E-05,-0.03327123,38.65365333,,,,,
4.009,-3.32E-05,-0.033211557,38.69373833,,,,,
4.01,-3.32E-05,-0.033151923,38.73383333,,,,,
4.011,-3.31E-05,-0.033092328,38.77393833,,,,,
4.012,-3.30E-05,-0.033032772,38.81405333,,,,,
4.013,-3.30E-05,-0.032973254,38.85417833,,,,,
4.014,-3.29E-05,-0.032913775,38.89431333,,,,,
4.015,-3.29E-05,-0.032854335,38.93445833,,,,,
4.016,-3.28E-05,-0.032794934,38.97461333,,,,,
4.017,-3.27E-05,-0.032735572,39.01477833,,,,,
4.018,-3.27E-05,-0.032676249,39.05495333,,,,,
4.019,-3.26E-05,-0.032616965,39.09513833,,,,,
4.02,-3.26E-05,-0.03255772,39.13533333,,,,,
4.021,-3.25E-05,-0.032498514,39.17553833,,,,,
4.022,-3.24E-05,-0.032439348,39.21575333,,,,,
4.023,-3.24E-05,-0.03238022,39.25597833,,,,,
4.024,-3.23E-05,-0.032321132,39.29621333,,,,,
4.025,-3.23E-05,-0.032262083,39.33645833,,,,,
4.026,-3.22E-05,-0.032203074,39.37671333,,,,,
4.027,-3.21E-05,-0.032144104,39.41697833,,,,,
4.028,-3.21E-05,-0.032085173,39.45725333,,,,,
4.029,-3.20E-05,-0.032026282,39.49753833,,,,,
4.03,-3.20E-05,-0.03196743,39.53783333,,,,,
4.031,-3.19E-05,-0.031908618,39.57813833,,,,,
4.032,-3.18E-05,-0.031849846,39.61845333,,,,,
4.033,-3.18E-05,-0.031791113,39.65877833,,,,,
4.034,-3.17E-05,-0.031732419,39.69911333,,,,,
4.035,-3.17E-05,-0.031673766,39.73945833,,,,,
4.036,-3.16E-05,-0.031615152,39.77981333,,,,,
4.037,-3.16E-05,-0.031556578,39.82017833,,,,,
4.038,-3.15E-05,-0.031498043,39.86055333,,,,,
4.039,-3.14E-05,-0.031439549,39.90093833,,,,,
4.04,-3.14E-05,-0.031381094,39.94133333,,,,,
4.041,-3.13E-05,-0.03132268,39.98173833,,,,,
4.042,-3.13E-05,-0.031264305,40.02215333,,,,,
4.043,-3.12E-05,-0.031205971,40.06257833,,,,,
4.044,-3.11E-05,-0.031147676,40.10301333,,,,,
4.045,-3.11E-05,-0.031089422,40.14345833,,,,,
4.046,-3.10E-05,-0.031031207,40.18391333,,,,,
4.047,-3.10E-05,-0.030973033,40.22437833,,,,,
4.048,-3.09E-05,-0.030914899,40.26485333,,,,,
4.049,-3.09E-05,-0.030856806,40.30533833,,,,,
4.05,-3.08E-05,-0.030798753,40.34583333,,,,,
4.051,-3.07E-05,-0.03074074,40.38633833,,,,,
4.052,-3.07E-05,-0.030682767,40.42685333,,,,,
4.053,-3.06E-05,-0.030624835,40.46737833,,,,,
4.054,-3.06E-05,-0.030566943,40.50791333,,,,,
4.055,-3.05E-05,-0.030509092,40.54845833,,,,,
4.056,-3.05E-05,-0.030451282,40.58901333,,,,,
4.057,-3.04E-05,-0.030393512,40.62957833,,,,,
4.058,-3.03E-05,-0.030335782,40.67015333,,,,,
4.059,-3.03E-05,-0.030278093,40.71073833,,,,,
4.06,-3.02E-05,-0.030220445,40.75133333,,,,,
4.061,-3.02E-05,-0.030162838,40.79193833,,,,,
4.062,-3.01E-05,-0.030105272,40.83255333,,,,,
4.063,-3.00E-05,-0.030047746,40.87317833,,,,,
4.064,-3.00E-05,-0.029990261,40.91381333,,,,,
4.065,-2.99E-05,-0.029932817,40.95445833,,,,,
4.066,-2.99E-05,-0.029875415,40.99511333,,,,,
4.067,-2.98E-05,-0.029818053,41.03577833,,,,,
4.068,-2.98E-05,-0.029760732,41.07645333,,,,,
4.069,-2.97E-05,-0.029703452,41.11713833,,,,,
4.07,-2.96E-05,-0.029646213,41.15783333,,,,,
4.071,-2.96E-05,-0.029589016,41.19853833,,,,,
4.072,-2.95E-05,-0.02953186,41.23925333,,,,,
4.073,-2.95E-05,-0.029474744,41.27997833,,,,,
4.074,-2.94E-05,-0.029417671,41.32071333,,,,,
4.075,-2.94E-05,-0.029360638,41.36145833,,,,,
4.076,-2.93E-05,-0.029303647,41.40221333,,,,,
4.077,-2.92E-05,-0.029246697,41.44297833,,,,,
4.078,-2.92E-05,-0.029189789,41.48375333,,,,,
4.079,-2.91E-05,-0.029132922,41.52453833,,,,,
4.08,-2.91E-05,-0.029076097,41.56533333,,,,,
4.081,-2.90E-05,-0.029019313,41.60613833,,,,,
4.082,-2.90E-05,-0.028962571,41.64695333,,,,,
4.083,-2.89E-05,-0.028905871,41.68777833,,,,,
4.084,-2.88E-05,-0.028849212,41.72861333,,,,,
4.085,-2.88E-05,-0.028792595,41.76945833,,,,,
4.086,-2.87E-05,-0.02873602,41.81031333,,,,,
4.087,-2.87E-05,-0.028679486,41.85117833,,,,,
4.088,-2.86E-05,-0.028622995,41.89205333,,,,,
4.089,-2.86E-05,-0.028566545,41.93293833,,,,,
4.09,-2.85E-05,-0.028510137,41.97383333,,,,,
4.091,-2.85E-05,-0.028453772,42.01473833,,,,,
4.092,-2.84E-05,-0.028397448,42.05565333,,,,,
4.093,-2.83E-05,-0.028341166,42.09657833,,,,,
4.094,-2.83E-05,-0.028284926,42.13751333,,,,,
4.095,-2.82E-05,-0.028228729,42.17845833,,,,,
4.096,-2.82E-05,-0.028172574,42.21941333,,,,,
4.097,-2.81E-05,-0.028116461,42.26037833,,,,,
4.098,-2.81E-05,-0.02806039,42.30135333,,,,,
4.099,-2.80E-05,-0.028004361,42.34233833,,,,,
4.1,-2.79E-05,-0.027948375,42.38333333,,,,,
4.101,-2.79E-05,-0.027892431,42.42433833,,,,,
4.102,-2.78E-05,-0.02783653,42.46535333,,,,,
4.103,-2.78E-05,-0.027780671,42.50637833,,,,,
4.104,-2.77E-05,-0.027724855,42.54741333,,,,,
4.105,-2.77E-05,-0.027669081,42.58845833,,,,,
4.106,-2.76E-05,-0.027613349,42.62951333,,,,,
4.107,-2.76E-05,-0.027557661,42.67057833,,,,,
4.108,-2.75E-05,-0.027502015,42.71165333,,,,,
4.109,-2.74E-05,-0.027446412,42.75273833,,,,,
4.11,-2.74E-05,-0.027390851,42.79383333,,,,,
4.111,-2.73E-05,-0.027335333,42.83493833,,,,,
4.112,-2.73E-05,-0.027279858,42.87605333,,,,,
4.113,-2.72E-05,-0.027224426,42.91717833,,,,,
4.114,-2.72E-05,-0.027169037,42.95831333,,,,,
4.115,-2.71E-05,-0.027113691,42.99945833,,,,,
4.116,-2.71E-05,-0.027058388,43.04061333,,,,,
4.117,-2.70E-05,-0.027003128,43.08177833,,,,,
4.118,-2.69E-05,-0.026947911,43.12295333,,,,,
4.119,-2.69E-05,-0.026892737,43.16413833,,,,,
4.12,-2.68E-05,-0.026837606,43.20533333,,,,,
